,code,station,07-10 on avg,07-10 off avg,10-17 on avg,10-17 off avg,17-22 on avg,17-22 off avg,lat,long,07-10 totavg,10-17 totavg,17-22 totavg,commute,Total,com,coms,many75,trans
6541,16971,태창아파트,90.1875,4.548611111,29.55357143,8.657738095,9.733333333,16.15833333,37.53789947,126.8509379,47.36805556,19.10565476,12.94583333,60.31388889,79.41954365,0.759433839,1,0,0
6542,16975,강서농수산물도매시장,106.4166667,139.1875,179.375,151.8125,127.925,99.66875,37.55345561,126.817964,122.8020833,165.59375,113.796875,236.5989583,402.1927083,0.58827262,0,0,1
6543,16976,강서농수산물도매시장종점,71.77083333,35.4375,69.70535714,6.973214286,17.4,5.5,37.55448326,126.8226292,53.60416667,38.33928571,11.45,65.05416667,103.3934524,0.62919039,0,0,0
6544,16977,등촌동주공9단지,52.5,137.2083333,47.47321429,99.23214286,36.0875,115.1,37.56290217,126.8497398,94.85416667,73.35267857,75.59375,170.4479167,243.8005952,0.699128386,0,0,0
6545,16978,등촌주공9단지,283.6875,112.5833333,190.0803571,96.47321429,149.0875,128.2625,37.56269527,126.8499022,198.1354167,143.2767857,138.675,336.8104167,480.0872024,0.701560914,0,0,0
6546,16979,등촌동주공8단지,140.3125,303.8333333,185.5,186.3035714,287.65,184.7125,37.5621096,126.8513969,222.0729167,185.9017857,236.18125,458.2541667,644.1559524,0.711402518,0,0,1
6547,16986,등촌주공8단지,201.7708333,294.2916667,201.375,183.3303571,201.8,167.125,37.56165772,126.8521263,248.03125,192.3526786,184.4625,432.49375,624.8464286,0.692160074,0,0,1
6548,16994,강원슈퍼,27.04166667,43.33333333,17.89285714,72.72321429,7.375,191.55,37.53553214,126.8570101,35.1875,45.30803571,99.4625,134.65,179.9580357,0.748229994,1,0,0
6549,17001,신도림역,382.1952736,103.181592,449.5031983,199.1950959,934.458209,343.0798507,37.50976462,126.8894134,242.6884328,324.3491471,638.7690299,881.4574627,1205.80661,0.731010641,1,1,0
6550,17002,신도림역,366.2851852,1053.980247,224.110582,516.9571429,207.9896296,376.6111111,37.50909986,126.888472,710.132716,370.5338624,292.3003704,1002.433086,1372.966949,0.73012179,1,1,0
6551,17003,신도림동.구로역,91.91423948,103.1666667,98.83079057,105.6331484,114.8563107,171.6359223,37.5060444,126.883933,97.54045307,102.2319695,143.2461165,240.7865696,343.0185391,0.70196372,0,0,1
6552,17004,신도림동.구로역,449.6770833,581.5104167,185.7485119,258.811756,172.9458333,177.496875,37.50535729,126.8832118,515.59375,222.2801339,175.2213542,690.8151042,913.0952381,0.75656413,1,1,1
6553,17005,구일역.중앙유통상가.롯데마트,80.83413849,295.7439614,148.4941339,182.005521,257.9111111,263.5623188,37.49985595,126.8745605,188.2890499,165.2498275,260.736715,449.0257649,614.2755924,0.73098422,1,0,1
6554,17006,구일역.제일제당.롯데마트,281.9983897,497.5330113,167.6963423,162.2374051,197.4289855,91.16618357,37.4996335,126.8744296,389.7657005,164.9668737,144.2975845,534.063285,699.0301587,0.764006071,1,1,1
6555,17007,동양미래대학.구로성심병원,130.5347222,182.1892361,185.7916667,224.4732143,268.8802083,363.315625,37.4996658,126.8680008,156.3619792,205.1324405,316.0979167,472.4598958,677.5923363,0.69726275,0,0,1
6556,17008,동양미래대학.구로성심병원,549.078125,284.34375,273.3541667,164.0200893,225.840625,125.8375,37.49936179,126.867027,416.7109375,218.687128,175.8390625,592.55,811.237128,0.730427614,1,1,0
6557,17009,개봉역.영화아파트,90.72291667,97.9125,133.1660714,188.1758929,170.3525,295.67125,37.49682045,126.860608,94.31770833,160.6709821,233.011875,327.3295833,488.0005655,0.670756566,0,0,1
6558,17010,개봉역.한마을아파트,415.1604167,204.3,208.2419643,132.9535714,143.4325,93.225,37.49645422,126.8620549,309.7302083,170.5977679,118.32875,428.0589583,598.6567262,0.715032404,0,0,0
6559,17011,경인중학교.개봉사거리,108.9661458,99.15625,101.7243304,198.7220982,118.7875,280.5734375,37.49734297,126.8555223,104.0611979,150.2232143,199.6804688,303.7416667,453.964881,0.669086265,0,0,0
6560,17012,경인중학교.개봉사거리,422.6011905,198.8720238,206.0408163,145.3137755,108.2089286,104.0714286,37.49716526,126.8551322,310.7366071,175.6772959,106.1401786,416.8767857,592.5540816,0.703525296,0,0,1
6561,17013,구로디지털단지역,287.2462462,341.7237237,431.46139,217.7554698,1284.481982,313.2027027,37.48313623,126.9014759,314.484985,324.6084299,798.8423423,1113.327327,1437.935757,0.774253872,1,1,0
6562,17014,구로디지털단지역환승센터,2573.2,5803.4875,1696.641071,1988.483929,4283.7375,1937.88,37.48460694,126.9020062,4188.34375,1842.5625,3110.80875,7299.1525,9141.715,0.798444548,1,1,1
6563,17015,구로디지털단지역환승센터,1038.5625,2462.078125,990.0178571,895.3482143,2851.3125,725.640625,37.48460001,126.9020457,1750.320313,942.6830357,1788.476563,3538.796875,4481.479911,0.789649166,1,1,1
6564,17101,신도림역,47.25520833,584.4583333,46.28348214,261.2767857,117.68125,243.63125,37.50653248,126.8922165,315.8567708,153.7801339,180.65625,496.5130208,650.2931548,0.763521832,1,0,0
6565,17102,신도림역,504.9370079,783.1154856,444.7019123,337.5826772,876.8787402,295.6629921,37.50705373,126.8916433,644.0262467,391.1422947,586.2708661,1230.297113,1621.439408,0.758768479,1,1,1
6566,17103,서울미래초등학교,14.0327381,110.8154762,9.781887755,97.5255102,15.125,85.34821429,37.504841,126.888926,62.42410714,53.65369898,50.23660714,112.6607143,166.3144133,0.677395976,0,0,0
6567,17104,서울미래초등학교,111.7166667,72.77916667,124.6928571,44.6875,134.895,87.57,37.50518811,126.8893773,92.24791667,84.69017857,111.2325,203.4804167,288.1705952,0.706110964,0,0,0
6568,17105,한국SGI,237.5390625,34.06770833,79.90959821,33.25,76.928125,39.8296875,37.50242091,126.8896734,135.8033854,56.57979911,58.37890625,194.1822917,250.7620908,0.77436861,1,0,0
6569,17106,거리공원.구로신협본점앞,106.0798611,186.7118056,80.50595238,103.8020833,68.29375,209.5958333,37.50279083,126.8886244,146.3958333,92.15401786,138.9447917,285.340625,377.4946429,0.755879932,1,0,1
6570,17107,거리공원,179.4821429,36.63095238,55.10969388,37.51785714,47.98928571,44.1875,37.49996847,126.8916491,108.0565476,46.31377551,46.08839286,154.1449405,200.458716,0.768961029,1,0,1
6571,17108,구로도서관.대성스카이렉스,148.725,88.5875,71.86428571,60.275,59.1825,123.6975,37.49966347,126.891196,118.65625,66.06964286,91.44,210.09625,276.1658929,0.760761033,1,0,1
6572,17109,구로고등학교,504.3076923,320.7333333,209.5120879,145.421978,192.1138462,158.6338462,37.49660713,126.8915908,412.5205128,177.467033,175.3738462,587.894359,765.3613919,0.768126489,1,1,1
6573,17110,영림중학교,195.3802083,209.7239583,146.5066964,153.28125,146.984375,327.58125,37.49690119,126.8918443,202.5520833,149.8939732,237.2828125,439.8348958,589.728869,0.745825614,1,0,1
6574,17111,구로구청,278.042328,224.968254,155.7596372,162.5328798,195.7555556,132.0380952,37.49467025,126.8878364,251.505291,159.1462585,163.8968254,415.4021164,574.5483749,0.723006338,0,0,1
6575,17112,구로구청,200.4624625,609.015015,208.3410553,284.6640927,228.1027027,305.6468468,37.49471875,126.8876311,404.7387387,246.502574,266.8747748,671.6135135,918.1160875,0.73151263,1,1,1
6576,17113,고대구로병원후문,116.2010582,221.1058201,119.5306122,128.3061224,150.1142857,126.6634921,37.49323641,126.884308,168.6534392,123.9183673,138.3888889,307.042328,430.9606954,0.712460165,0,0,1
6577,17114,대림역,135.7447917,292.4635417,102.7410714,192.7254464,97.0125,158.84375,37.49083635,126.89366,214.1041667,147.7332589,127.928125,342.0322917,489.7655506,0.698359228,0,0,0
6578,17115,대림역,76.12916667,81.23333333,102.1089286,119.7892857,172.42,115.3875,37.49121085,126.8940352,78.68125,110.9491071,143.90375,222.585,333.5341071,0.667353039,0,0,1
6579,17116,영서중학교,332.84375,316.71875,365.7767857,218.3705357,262.05,190.90625,37.48996036,126.8922691,324.78125,292.0736607,226.478125,551.259375,843.3330357,0.653667474,0,1,0
6580,17117,영서중학교,43.04166667,174.5208333,144.7767857,285.6964286,111.9375,204.075,37.49002979,126.8921641,108.78125,215.2366071,158.00625,266.7875,482.0241071,0.553473355,0,0,0
6581,17118,구로두산아파트,123.7083333,34.09722222,115.0059524,50.33333333,118.1291667,79.65833333,37.48881297,126.8901861,78.90277778,82.66964286,98.89375,177.7965278,260.4661706,0.682608906,0,0,0
6582,17119,구로종합사회복지관,297.125,147.5138889,103.4732143,132.1994048,93.65416667,180.0916667,37.48786692,126.8889907,222.3194444,117.8363095,136.8729167,359.1923611,477.0286706,0.752978559,1,0,1
6583,17120,남구로역,229.9722222,292.6111111,192.3928571,247.0714286,223.8083333,363.9166667,37.48555918,126.8869122,261.2916667,219.7321429,293.8625,555.1541667,774.8863095,0.716433056,0,1,1
6584,17121,남구로역,254.0277778,105.4166667,113.7857143,184.8958333,150.1375,202.8416667,37.48518975,126.8864514,179.7222222,149.3407738,176.4895833,356.2118056,505.5525794,0.704598928,0,0,0
6585,17122,한국산업단지공단.이마트구로점,81.47916667,744.3020833,305.5714286,271.4620536,459.209375,133.90625,37.48404548,126.896602,412.890625,288.5167411,296.5578125,709.4484375,997.9651786,0.710894982,0,1,1
6586,17123,고용노동부관악지청.이마트구로점,190.6041667,512.8333333,484.8482143,419.4107143,697.425,535.25,37.48371569,126.8975711,351.71875,452.1294643,616.3375,968.05625,1420.185714,0.681640605,0,1,1
6587,17124,디지털산업1단지,111.4791667,1209.354167,341.1696429,425.0267857,715.85,324.35,37.48411228,126.8951128,660.4166667,383.0982143,520.1,1180.516667,1563.614881,0.754991962,1,1,1
6588,17125,디지털산업1단지,117.9791667,770.5833333,207.5580357,203.9598214,312.88125,113.4875,37.48409559,126.8949297,444.28125,205.7589286,213.184375,657.465625,863.2245536,0.761639161,1,1,1
6589,17126,만민중앙교회,256.827957,819.2258065,333.1751152,172.3778802,862.0903226,101.5290323,37.48143153,126.8925776,538.0268817,252.7764977,481.8096774,1019.836559,1272.613057,0.80137207,1,1,0
6590,17127,만민중앙교회,52.58333333,626.8958333,73.49553571,187.8214286,137.1625,232.65,37.48167847,126.8926627,339.7395833,130.6584821,184.90625,524.6458333,655.3043155,0.800614037,1,0,0
6591,17128,디지털단지오거리,409.4829932,308.0340136,182.6676385,74.15451895,149.0489796,54.57142857,37.48004853,126.8908498,358.7585034,128.4110787,101.8102041,460.5687075,588.9797862,0.781977104,1,0,0
6592,17129,디지털단지오거리,79.10416667,203.6354167,31.65625,262.8035714,25.6125,266.5125,37.48013977,126.890762,141.3697917,147.2299107,146.0625,287.4322917,434.6622024,0.661277401,0,0,0
6593,17130,퀸즈빌,7.03125,30.875,10.01785714,46.14732143,9.48125,93.39375,37.4873477,126.8329939,18.953125,28.08258929,51.4375,70.390625,98.47321429,0.71482002,0,0,0
6594,17131,가리봉시장,171.6666667,172.031746,195.2006803,137.2494331,218.1492063,136.9380952,37.4828655,126.8871246,171.8492063,166.2250567,177.5436508,349.3928571,515.6179138,0.677619702,0,0,1
6595,17132,가리봉시장,98.94799054,209.4444444,97,151.922999,142.4553191,127.0255319,37.48240682,126.887055,154.1962175,124.4614995,134.7404255,288.936643,413.3981425,0.698930676,0,0,0
6596,17133,남구로역,242.9467593,353.9907407,151.4236111,210.5664683,248.2555556,263.3055556,37.48428596,126.8862393,298.46875,180.9950397,255.7805556,554.2493056,735.2443452,0.753830083,1,1,1
6597,17134,구로4동자치회관,363.706499,133.9035639,164.31177,155.2309075,218.8440252,159.372327,37.48609222,126.8856194,248.8050314,159.7713387,189.1081761,437.9132075,597.6845463,0.732682835,1,0,1
6598,17135,구로시장,200.3083333,275.1958333,112.9133929,269.6357143,86.90375,193.98625,37.48779345,126.8849133,237.7520833,191.2745536,140.445,378.1970833,569.4716369,0.664119262,0,0,0
6599,17136,구로시장,159.86875,126.3145833,129.4955357,114.3348214,128.08625,151.97,37.48820284,126.8846542,143.0916667,121.9151786,140.028125,283.1197917,405.0349702,0.699000858,0,0,1
6600,17137,구로4동우체국.고대구로병원정문,348.2427984,330.2407407,541.2689594,241.0934744,359.1604938,180.4111111,37.49023734,126.8841735,339.2417695,391.1812169,269.7858025,609.027572,1000.208789,0.60890044,0,1,0
6601,17138,구로4동우체국.고대구로병원정문,362.0205761,341.4053498,496.9356261,432.0229277,380.7580247,365.6975309,37.48991809,126.8841599,351.712963,464.4792769,373.2277778,724.9407407,1189.420018,0.609490954,0,1,1
6602,17139,구로119안전센터,405.4285714,114.7291667,244.0892857,110.1989796,224.2178571,173.7125,37.49377149,126.8831793,260.078869,177.1441327,198.9651786,459.0440476,636.1881803,0.721553876,0,0,0
6603,17140,구로119안전센터,228.5208333,417.3993056,123.1309524,348.0952381,123.5208333,361.6729167,37.49385417,126.8830254,322.9600694,235.6130952,242.596875,565.5569444,801.1700397,0.705913747,0,1,0
6604,17141,우리유앤미아파트,218.4618056,183.8958333,106.421131,132.5386905,74.47083333,233.14375,37.4967766,126.882484,201.1788194,119.4799107,153.8072917,354.9861111,474.4660218,0.748180259,1,0,1
6605,17142,구로변전소.구로초등학교,331.2777778,187.1180556,144.4970238,171.1934524,98.37916667,215.1604167,37.49782747,126.8839701,259.1979167,157.8452381,156.7697917,415.9677083,573.8129464,0.724918653,0,0,1
6606,17143,쌍용구로정비사업소,456.9756944,193.0972222,393.3303571,238.1383929,533.8958333,332.7875,37.49957234,126.8824599,325.0364583,315.734375,433.3416667,758.378125,1074.1125,0.706050926,0,1,0
6607,17144,구로역?NC신구로점,837.4054983,552.0171821,435.7039764,403.5861561,510.9051546,307.7835052,37.50014483,126.8830167,694.7113402,419.6450663,409.3443299,1104.05567,1523.700736,0.724588263,0,1,1
6608,17145,구로역?NC신구로점,349.9791667,673.5089286,380.5586735,573.005102,401.4357143,674.1285714,37.50056311,126.8826355,511.7440476,476.7818878,537.7821429,1049.52619,1526.308078,0.687624082,0,1,0
6609,17146,구로역.구로기계공구상가,399.1169591,224.0321637,236.5551378,124.7631579,359.8912281,116.0052632,37.50354455,126.8792761,311.5745614,180.6591479,237.9482456,549.522807,730.1819549,0.752583385,1,1,0
6610,17147,구로역.구로기계공구상가,133.2458333,294.075,123.6464286,184.2160714,146.47,188.2175,37.50347522,126.8790804,213.6604167,153.93125,167.34375,381.0041667,534.9354167,0.7122433,0,0,1
6611,17148,기업은행구로중앙지점,143.402439,82.91869919,111.3728223,45.7543554,185.9878049,54.77073171,37.50516216,126.877397,113.1605691,78.56358885,120.3792683,233.5398374,312.1034262,0.74827707,1,0,0
6612,17149,기업은행구로중앙지점,143.9958333,469.75,109.6875,199.1303571,143.595,227.24,37.50495025,126.8773527,306.8729167,154.4089286,185.4175,492.2904167,646.6993452,0.761235372,1,0,0
6613,17150,두암빌라,9.421875,22.86979167,12.19866071,16.04241071,5.2,10.5625,37.49527716,126.82552,16.14583333,14.12053571,7.88125,24.02708333,38.14761905,0.629844901,0,0,1
6614,17151,항동우남퍼스트빌,266.2708333,25.32291667,77.82589286,44.04910714,36.1875,114.00625,37.47697722,126.8194801,145.796875,60.9375,75.096875,220.89375,281.83125,0.783780188,1,0,0
6615,17152,신도림중학교,178.625,218.7291667,89.10714286,167.8630952,72.76666667,162.7541667,37.50649931,126.884829,198.6770833,128.485119,117.7604167,316.4375,444.922619,0.711219179,0,0,0
6616,17153,신도림중학교,137.8958333,124.7083333,73.98214286,134.7529762,89.50416667,231.7,37.50671436,126.8848891,131.3020833,104.3675595,160.6020833,291.9041667,396.2717262,0.736626278,1,0,0
6617,17154,구로역,65.14285714,113.8095238,64.90379009,91.62682216,71.4244898,92.57142857,37.50465458,126.8822693,89.47619048,78.26530612,81.99795918,171.4741497,249.7394558,0.68661217,0,0,1
6618,17155,구로역,112.1589744,51,70.56483516,80.72967033,68.43692308,112.7723077,37.5047867,126.8822069,81.57948718,75.64725275,90.60461538,172.1841026,247.8313553,0.694763188,0,0,1
6619,17156,초롱타운회전교차로,6.9375,46.47916667,2.160714286,57.36607143,2.3375,194.7125,37.495883,126.87984,26.70833333,29.76339286,98.525,125.2333333,154.9967262,0.807974055,1,0,0
6620,17157,솔길공원,125.3125,82.91666667,52.17857143,62.83035714,41.125,161.3625,37.48858185,126.8803848,104.1145833,57.50446429,101.24375,205.3583333,262.8627976,0.781237722,1,0,1
6621,17158,GS25,271.8333333,31.14583333,105.8660714,38.86607143,73.2875,134.925,37.49022203,126.8802799,151.4895833,72.36607143,104.10625,255.5958333,327.9619048,0.779346106,1,0,0
6622,17159,한일유앤아이아파트,0.070921986,51.06382979,0.097264438,40.25227964,0.276595745,108.0212766,37.4856214,126.8760683,25.56737589,20.17477204,54.14893617,79.71631206,99.89108409,0.798032305,1,0,0
6623,17160,항동우남퍼스트빌,252.4444444,38.94444444,71.25396825,44.93650794,34.94444444,140.5666667,37.47722612,126.8194362,145.6944444,58.0952381,87.75555556,233.45,291.5452381,0.800733367,1,0,0
6624,17161,구로SKV1지식산업센터,74.10416667,16.72916667,40.24107143,9.053571429,44.15,33.3125,37.47771712,126.8172272,45.41666667,24.64732143,38.73125,84.14791667,108.7952381,0.773452204,1,0,0
6625,17164,개봉사거리,288.7777778,280.3333333,166.4404762,301.1309524,101.6625,352.9,37.49724502,126.8572011,284.5555556,233.7857143,227.28125,511.8368056,745.6225198,0.686455669,0,1,0
6626,17166,경인중학교,520.390625,118.4739583,403.8883929,208.09375,294.1125,266.68125,37.49663114,126.856312,319.4322917,305.9910714,280.396875,599.8291667,905.8202381,0.662194486,0,1,0
6627,17168,개봉치안센터,14.20833333,13.85416667,8.1875,42.60714286,6.7125,91.1375,37.49811113,126.8518208,14.03125,25.39732143,48.925,62.95625,88.35357143,0.712549012,0,0,0
6628,17169,오류1동주민센터.오류문화센터,297.4545455,45.53846154,171.5764236,47.78721279,111.3608392,47.33846154,37.49691902,126.8460799,171.4965035,109.6818182,79.34965035,250.8461538,360.527972,0.695774457,0,0,0
6629,17170,오류1동주민센터.오류문화센터,137.625,173.4770833,170.0401786,296.3053571,213.95625,428.1425,37.49646528,126.844694,155.5510417,233.1727679,321.049375,476.6004167,709.7731845,0.671482703,0,1,0
6630,17171,오류동역,208.4354167,227.0291667,197.91875,174.0821429,156.33625,123.44125,37.49564322,126.8431909,217.7322917,186.0004464,139.88875,357.6210417,543.6214881,0.657849348,0,0,1
6631,17172,오류동역,109.2104167,58.675,179.4017857,111.1732143,274.4125,171.26875,37.49554832,126.8425739,83.94270833,145.2875,222.840625,306.7833333,452.0708333,0.678617842,0,0,0
6632,17173,씨티월드,397.1057471,210.4229885,201.262069,163.4403941,120.6662069,133.8772414,37.49444982,126.8404204,303.7643678,182.3512315,127.2717241,431.036092,613.3873235,0.702714379,0,0,1
6633,17174,오류지구대.신오류주유소,227.4583333,82.08854167,80.67857143,93.33258929,86.8328125,150.1203125,37.49422081,126.8394944,154.7734375,87.00558036,118.4765625,273.25,360.2555804,0.758489292,1,0,1
6634,17175,서울가든빌라앞,77.94326241,43.9858156,59.3556231,33.56534954,52.82553191,44.13191489,37.4912205,126.8313126,60.96453901,46.46048632,48.4787234,109.4432624,155.9037487,0.701992501,0,0,0
6635,17176,서울가든빌라앞,84.33333333,52.49305556,34.12797619,48.16964286,48.75,55.20416667,37.49150092,126.831696,68.41319444,41.14880952,51.97708333,120.3902778,161.5390873,0.745270261,1,0,1
6636,17177,성공회대학교유한공고앞,73.59574468,333.7021277,111.2705167,91.27051672,63.28085106,61.0212766,37.48955274,126.8250921,203.6489362,101.2705167,62.15106383,265.8,367.0705167,0.724111548,0,0,1
6637,17179,연세중앙교회,101.1276042,37.5859375,72.96316964,39.3125,62.759375,86.8828125,37.49321968,126.8354212,69.35677083,56.13783482,74.82109375,144.1778646,200.3156994,0.719753195,0,0,0
6638,17180,구로청소년문화의집,196.3723724,67.45345345,76.43114543,74.91763192,58.27207207,101.3765766,37.49323969,126.8334079,131.9129129,75.67438867,79.82432432,211.7372372,287.4116259,0.736703801,1,0,1
6639,17181,구로청소년문화의집.구로검사소,136.8720238,64.78571429,99.74872449,59.61352041,67.65892857,110.9607143,37.49319877,126.8334175,100.828869,79.68112245,89.30982143,190.1386905,269.8198129,0.704687652,0,0,0
6640,17182,우신고등학교,182.8970332,297.0488656,55.23335826,101.5115931,47.6408377,97.17905759,37.4932205,126.8307796,239.9729494,78.37247569,72.40994764,312.382897,390.7553727,0.799433402,1,0,0
6641,17183,우신고등학교,97.70486111,47.60763889,80.31324405,43.78125,41.03854167,79.090625,37.4931768,126.83045,72.65625,62.04724702,60.06458333,132.7208333,194.7680804,0.681430104,0,0,0
6642,17184,온수역,8.001727116,1214.663212,9.843079201,447.4145078,26.42279793,350.7937824,37.49277793,126.8237946,611.3324698,228.6287935,188.6082902,799.9407599,1028.569553,0.777721601,1,1,0
6643,17185,온수역,496.953125,49.21006944,359.1316964,20.69047619,899.1083333,34.878125,37.492961,126.824709,273.0815972,189.9110863,466.9932292,740.0748264,929.9859127,0.795791438,1,1,0
6644,17186,온수동새마을금고,90.23333333,4.05,46.52857143,3.276785714,21.39,2.77,37.49587485,126.824719,47.14166667,24.90267857,12.08,59.22166667,84.12434524,0.703977743,0,0,0
6645,17187,정진학교.온수힐스테이트아파트,298.8472222,95.60069444,135.0907738,106.1205357,65.96041667,267.9104167,37.49700658,126.8221618,197.2239583,120.6056548,166.9354167,364.159375,484.7650298,0.751208013,1,0,1
6646,17188,수궁동주민센터,42.94444444,68.25,26.66964286,106.3928571,23.41388889,188.8125,37.49463092,126.830785,55.59722222,66.53125,106.1131944,161.7104167,228.2416667,0.708505239,0,0,0
6647,17189,수궁동주민센터,81.84722222,41.77314815,61.74404762,27.12797619,48.06944444,27.06666667,37.49428848,126.8308719,61.81018519,44.4360119,37.56805556,99.37824074,143.8142526,0.691018024,0,0,0
6648,17190,수궁119안전센터,30.97135417,109.8723958,21.76897321,119.4419643,14.803125,245.6734375,37.49683933,126.8295005,70.421875,70.60546875,130.2382813,200.6601563,271.265625,0.739718334,1,0,0
6649,17191,수궁119안전센터,248.4050926,15.89351852,110.4593254,16.375,80.6,22.25277778,37.49680307,126.8294088,132.1493056,63.4171627,51.42638889,183.5756944,246.9928571,0.743242928,1,0,0
6650,17192,예림디자인고.오류고.서울공연예술고,85.0297619,332.5446429,95.61096939,125.0280612,60.06607143,228.5196429,37.49843824,126.8291774,208.7872024,110.3195153,144.2928571,353.0800595,463.3995748,0.761934362,1,0,1
6651,17193,예림디자인고.오류고.서울공연예술고,481.5104167,92.7890625,320.1294643,46.98883929,185.925,69.465625,37.49834889,126.8290796,287.1497396,183.5591518,127.6953125,414.8450521,598.4042039,0.693252236,0,0,0
6652,17194,서서울생활과학고.궁동도서관,12.96666667,226.3666667,102.8678571,35.40178571,52.9225,40.1775,37.505646,126.829075,119.6666667,69.13482143,46.55,166.2166667,235.3514881,0.706248633,0,0,0
6653,17195,서서울생활과학고.궁동도서관,23.04583333,207.1666667,90.43214286,22.19107143,40.965,23.1475,37.50223231,126.8291341,115.10625,56.31160714,32.05625,147.1625,203.4741071,0.723249273,0,0,0
6654,17196,오남중학교.삼미주택,49.6875,31.3125,76.91517857,28.83928571,69.021875,37.453125,37.488363,126.83679,40.5,52.87723214,53.2375,93.7375,146.6147321,0.63934571,0,0,0
6655,17197,오남중학교,19.86111111,218.9930556,23.48214286,78.74702381,15.90833333,55.68333333,37.48817533,126.8370053,119.4270833,51.11458333,35.79583333,155.2229167,206.3375,0.752276812,1,0,0
6656,17201,구로우체국.이펜하우스5단지후문,112.9375,22.29166667,69.25892857,18.67857143,59.325,13.8625,37.48169033,126.8424679,67.61458333,43.96875,36.59375,104.2083333,148.1770833,0.703268893,0,0,0
6657,17202,천왕역,148.5833333,277.15625,151.0357143,75.71875,218.84375,33.23125,37.48588678,126.8392272,212.8697917,113.3772321,126.0375,338.9072917,452.2845238,0.749323211,1,0,0
6658,17203,오류2동주민센터,168.6458333,55.83333333,115.75,96.08928571,66.0625,63.8125,37.48859611,126.8397163,112.2395833,105.9196429,64.9375,177.1770833,283.0967262,0.625853523,0,0,1
6659,17204,오류2동주민센터,12.08333333,47.0625,23.26339286,60.4375,14.65625,70.74375,37.48892161,126.8396571,29.57291667,41.85044643,42.7,72.27291667,114.1233631,0.633287652,0,0,0
6660,17205,오류2동새마을금고,368.2708333,81.3125,279.0625,108.5625,124.1875,90.1,37.49054355,126.8405851,224.7916667,193.8125,107.14375,331.9354167,525.7479167,0.631358501,0,0,0
6661,17206,오류2동새마을금고,106.4375,44.6875,86.80952381,120,72.9375,177.4333333,37.49078502,126.8406367,75.5625,103.4047619,125.1854167,200.7479167,304.1526786,0.660023504,0,0,1
6662,17207,대원주유소,314.1851852,231.9958848,239.5132275,273.3633157,204.4740741,403.0024691,37.48692887,126.856439,273.090535,256.4382716,303.7382716,576.8288066,833.2670782,0.692249606,0,1,1
6663,17208,대원주유소,401.0041152,149.7983539,227.5996473,186.4091711,183.2790123,273.4320988,37.48736222,126.8562531,275.4012346,207.0044092,228.3555556,503.7567901,710.7611993,0.708756739,0,1,1
6664,17209,현대아파트.개봉중앙시장,708.7964912,207.6842105,459.5263158,276.1368421,282.72,331.52,37.49089248,126.856039,458.2403509,367.8315789,307.12,765.3603509,1133.19193,0.675402225,0,1,0
6665,17210,현대아파트.개봉중앙시장,434.6126126,278.7717718,362.5765766,426.6203346,325.3405405,654.7117117,37.49094997,126.8558939,356.6921922,394.5984556,490.0261261,846.7183183,1241.316774,0.682113008,0,1,1
6666,17211,덕의초등학교,647.7916667,264.0729167,405.5669643,249.5267857,252.33125,239.65625,37.50636965,126.8594203,455.9322917,327.546875,245.99375,701.9260417,1029.472917,0.681830508,0,1,0
6667,17212,덕의초등학교,194.2916667,156.2135417,258.4129464,316.4397321,334.19375,613.021875,37.50606788,126.8584158,175.2526042,287.4263393,473.6078125,648.8604167,936.286756,0.693014627,0,1,1
6668,17213,고척근린공원,905.6979167,260.4270833,494.2723214,208.5401786,217.6375,236.66875,37.50475078,126.8552789,583.0625,351.40625,227.153125,810.215625,1161.621875,0.697486542,0,1,0
6669,17214,고척근린공원.고척도서관,203,103.0277778,115.2946429,225.1160714,91.975,371.1666667,37.50459561,126.854691,153.0138889,170.2053571,231.5708333,384.5847222,554.7900794,0.693207641,0,0,0
6670,17215,세곡초등학교,800.742616,129.1729958,508.7269439,145.8282098,313.9924051,131.4886076,37.50271382,126.8498171,464.9578059,327.2775769,222.7405063,687.6983122,1014.975889,0.677551378,0,1,0
6671,17216,세곡초등학교,167.0486111,136.4652778,94.91666667,393.264881,73.9875,515.7875,37.50308388,126.8506591,151.7569444,244.0907738,294.8875,446.6444444,690.7352183,0.646621792,0,1,0
6672,17217,개봉푸르지오아파트,231.9791667,112.9791667,217.1941964,237.9419643,261.809375,414.178125,37.50212118,126.8478389,172.4791667,227.5680804,337.99375,510.4729167,738.040997,0.691659296,0,1,1
6673,17218,개봉푸르지오아파트,573.3083333,153.8375,303.2714286,159.95,193.3925,152.455,37.50208288,126.8480044,363.5729167,231.6107143,172.92375,536.4966667,768.107381,0.698465709,0,1,0
6674,17219,고척근린시장,484.4166667,33.54166667,279.5714286,58.19419643,156.6875,47.803125,37.50113468,126.8508434,258.9791667,168.8828125,102.2453125,361.2244792,530.1072917,0.681417677,0,0,0
6675,17220,용두연립,267.8806584,132.2674897,115.35097,84.07760141,64.24691358,51.2345679,37.49901655,126.8518455,200.0740741,99.71428571,57.74074074,257.8148148,357.5291005,0.721101623,0,0,1
6676,17221,우리유엔미아파트,203.7708333,80.39583333,70.88392857,141.5982143,29.65,166.7375,37.49704601,126.882586,142.0833333,106.2410714,98.19375,240.2770833,346.5181548,0.693404025,0,0,0
